id,text
4493,"<p lang=""en"">According to verse 16, God exalted the Children of Israel over the peoples of the world. This parallels what was said of the people (ummah) of the Prophet Muhammad, i.e. ‘You are the best ummah (nation)’ ( <quran ref=/3/110-110>3:110</quran> ). To make a group the bearer of the Book of God is in fact making it responsible for guidance to other nations’ and it is in this sense that the community that bears the Book is superior to all nations. In principle, the Children of Israel were commanded to convey the message to the whole world, as is now the case with the Muslims. But the Children of Israel, by introducing deviations into their Book, lost this status forever. There is always uniformity in the authentic teachings of religion. But additions to them by scholars create differences and undue complexities. Then every scholar makes additions according to his taste. Thereafter every scholar and his followers set about proving their additions to be correct and others’ additions to be incorrect. In this way, religious sects start forming and finally a stage is reached when one religion becomes divided into several religions. When the Children of Israel distorted their revealed religion, God thereupon revealed the Quran through the Prophet Muhammad. Since no other prophet was to appear after him, God caused the Quran to be preserved and kept safe by special arrangements, so that it should never again happen that the religion of God be lost in the labyrinth of human additions.</p>"
4495,"<p lang=""en"">One who thinks that it is all the same whether a man leads a virtuous life or a life of evil—since either way he ultimately has to die and perish—is nurturing an extremely erroneous idea. This way of thinking runs counter to the consciousness of justice which is found in the very nature of every man right from his birth. Moreover, this amounts to denying the meaningfulness of the universe, which is immanent in it to the ultimate degree. The fact is that man’s inherent nature and the vast universe around him both completely nullify the concept by which life is treated as being so purposeless as not to lead to any significant outcome.</p>"
4496,"<p lang=""en"">To make desire one’s deity means giving it the supreme position in one’s life. One who thinks and acts under the influence of desire has, in effect, made himself a slave to it. Man’s mind is perfectly capable of distinguishing between right and wrong. But, when he mindlessly follows his desires, he closes the door to reason. Then when he encounters arguments in support of the Truth, he fails to feel their weight. In reply to every statement, he presents false arguments and rejects it. Such behaviour ultimately impairs his mental powers. His ears hear the words, but fail to grasp their meaning. His eyes look at the Truth, but fail to learn a lesson from it. The message of truth reaches his heart, but fails to warm it. God has made man’s power of reasoning the entrance gate for guidance. But if a man enslaved by his desires shuts off his mind, how can guidance enter?</p>"
4499,"<p lang=""en"">‘Nothing but time destroys us.’ These are not the words of the common man. Such maxims are typically uttered by a special calibre of individual. Such an individual, because of his intelligence, attains the status of an intellectual representative of society. However, whatever he says is based on conjecture and not on any real knowledge. On the contrary, whatever a prophet says is based on a concrete foundation. Every day we witness the birth of a human being out of a death-like state of non-existence. It is as if here every man receives life after “death”, then after being alive, he dies again. This is an indication of the fact that, just as life appeared after death-like non-existence for the first time, similarly, for the second time also, there will be life after death. With this, the possibility of life after death is proved beyond doubt. Therefore, it is not correct to demand that those who are due to be resurrected in future should be brought back to life today for the purpose of demonstrating this truth, because the whole purpose of the present world is to put man to the test. If, today, the state of the future world were to be shown, the purpose of testing would be nullified.</p>"
4501,"<p lang=""en"">Those who, in this world, rise with the Message of God, do so, in fact, on the basis of Truth; and those who stand up on any other basis, do so, in fact, on the basis of falsehood. In the Hereafter, the latter will have no footing; because whatever they had considered to be a solid foundation was nothing of the sort. It was a mere deceit or illusion which vanished on the appearance of reality.</p>"
4502,"<p lang=""en"">Having one’s deeds ‘written down’ does not mean having them written with pen and ink in the usual sense; it means rather having one’s deeds recorded. Man’s motives, his utterances and his deeds are all being recorded with precision in accordance with God’s arrangements. This record will be so supremely real that it will not be possible for anybody to deny its correctness.</p>"
4513,"<p lang=""en"">The study of the universe reveals that inherent in it are wisdom and meaningfulness. Then, how can a set of systems which is so meaningful at its beginning become meaningless at its end? Truth, monolithic and immutable, is the greatest power of the universe. In spite of this, why is it that people reject it when it is presented before them? The reason is that in the present world people are simply informed of the Truth. In the Hereafter Truth will impose itself on them and at that time those very individuals who treated the Truth as unimportant and ignored it, will break down before it.</p>"
4516,"<p lang=""en"">Knowledge is in fact of two types: revealed and established. The former reached man through the prophets, while the latter was established as such by means of research and experiments carried out by human beings. Neither of these two types of knowledge indicates that there is any being worthy of worship except the one and only God. When neither supports the concept of polytheism, how can a polytheistic credo be appropriate for man? One who seeks the support of any thing or any being other than God, will find himself abandoned by that thing or being in the Hereafter.</p>"
4518,"<p lang=""en"">In ancient Arabia, the addressees of the Quran were too preoccupied by the greatness of their forebears to give its message any proper consideration. They said that it distressed them even to hear it, because it ran counter to the religion of their august predecessors and, on this account, they rejected it.  But the Quran had another aspect to it and that was its literary supremacy. Every Arabic linguistic expert has felt that it is an extraordinary work.  It is true that the works of certain human beings possess extraordinary literary value, but there is a limit to the merit of a composition by an ordinary mortal. Indeed, the literary majesty of the Qur’an is inconceivably greater than any possible feat of the human mind. In order, therefore, to lessen the importance of the Quran from this angle, its detractors held that it was magic, i.e. it was a feat of magical presentation and not a sublime rendering of facts. When opponents stoop to obduracy, any serious person would remain silent after saying, ‘The issue between you and me is now before God for His decision.’ This is not defeatism but a forward-looking strategy. If one remains silent before an obstinate person, one actually distances oneself from the dispute and that brings one’s opponent face to face with his own conscience, so that if there is any feeling of rectitude left in him, it should be aroused.</p>"
4520,"<p lang=""en"">The Makkan polytheists regarded the Jews, whom they often met on trading expeditions, as a community of prophets and therefore very learned in religious disciplines. When the Prophet Muhammad had become a controversial personality in Makkah, a number of these polytheists made enquiries of certain Jews about him. In the meantime a Jewish scholar told them that, according to their books, a prophet was due to appear in those parts, and that he (Muhammad) might be that very prophet. Evidently, this Jew had indirectly accepted the prophethood of Muhammad. The events of history had already proved that God’s messengers do appear along with God’s books. It was written in ancient divine scriptures that such a messenger was due to appear among the Ishmaelites. In the life and sayings of the Prophet of God, all those signs were clearly found that signalled prophethood. In the face of such signs and portents, those who denied the prophethood of the Prophet Muhammad were not doing so on any rational grounds, but simply because, by accepting one who had hitherto been an ordinary individual in their eyes as the prophet of God, they would be damaging their own high position. Those who are more concerned with their own pride and prestige than with the Truth, will always be led in the wrong direction by their warped mindset.</p>"
4521,"<p lang=""en"">Initially, of the people who became the companions of the Prophet of God, many were old and belonged to the slave class, for example, Bilal, ‘Ammar, Shu‘ayb, Khubbab, etc. At the same time, among those who had faith in him, there were also people who belonged to respectable families, such as Abu Bakr ibn Abi Qahafa, ‘Uthaman ibn ‘Affan, ‘Ali ibn Abi Talib, etc. But the Prophet’s opponents used to mention only the former and not the latter. The reason is that when anyone becomes biased against a particular individual, his attitude becomes one-sided. He ignores the latter’s virtues and mentions only those aspects of him which give him the opportunity to degrade him. Similarly, the call of the Prophet Muhammad was undoubtedly the same as that of all the previous prophets: he had come with an eternal truth. But his opponents, instead of calling it ‘a very old truth’, called it ‘a very old falsehood.’ This kind of injustice prevailed in former times and, even today, it is quite common.</p>"
4524,"<p lang=""en"">One argument in favour of the veracity of the Quran is that the previous revealed scriptures predicted it. These predictions are still found in the Bible (Injeel) and the Torah. The Quran thus came as a realisation of earlier divine predictions, giving concrete shape to what had been foreseen many centuries before. This is a clear indication that the Quran is really a divine Book; otherwise how could it have been possible to give advance information about it hundreds and thousands of years ago? It is reported on the authority of ‘Abdullah ibn ‘Abbas that verse 13, broadly interpreted, means being steadfast in the discharge of duties attached to Faith. (Tafsir ibn Kathir). Faith (iman) is a sacred pledge or vow. Time and again, moments of trial occur in the life of a man when he either keeps his pledge of Faith, or he breaks it. On such occasions, one who acts in accordance with his pledge of Faith, shows his steadfastness, while one who fails to do so, shows his lack of devotion. Those unable to prove their steadfastness are transgressors, while those who prove to be steadfast are the ones who will be lodged in the eternal gardens of Paradise.</p>"
4526,"<p lang=""en"">Human procreation takes place through a father and a mother who nurture their offspring through infancy to adulthood. This is, so to say, the natural system of man’s training, which ensures that he develops a keen consciousness of his duties towards human beings along with the feeling that he must acknowledge the grace of his Benefactor and discharge his duties towards Him. This feeling teaches a man two things: firstly, to honour his pledges towards other men and, secondly, to fulfill important obligations to God, the Creator and Lord. Those who learn a lesson from Nature, the great teacher, who activate their sense of moral awareness to the extent that they properly identify and appropriately fulfill their duties towards all, ranging from their parents right up to God, are the ones who will be treated as deserving of the eternal Grace of God in the Hereafter.</p>"
4528,"<p lang=""en"">Children who are obedient to their parents are also obedient to God. Contrary to this, the behaviour of disobedient children is such that, when they grow up, they forget that their parents had to endure innumerable troubles to bring them to adulthood. The best well-wishers of the individual are his parents. Whatever advice parents offer their children is based on absolutely selfless well-wishing. Therefore, one should give more weight to the advice of righteous parents. One who rebukes his righteous parents for their advice proves by his behaviour that he is a very hard-hearted person. It is such as he who will suffer heavy losses.</p>"
4530,"<p lang=""en"">The Truth appears before a man, but, unwilling to relinquish worldly goals and material gain, he rejects it. This means that he sets worldly interests above the exigencies of the Hereafter; he wants to pursue the attractions of this world rather than seek the good things of the afterlife. Then, when he is required to demolish the structure of self-aggrandisement in order to accept the Truth, he prefers to reject it, so as to save his empty prestige: after all, he relishes the feeling of being a great man. At that point, in effect, he shows his preference for the enticements of this world over the blessings of the Hereafter, treating them as unworthy of consideration.</p>"
4533,"<p lang=""en"">The people of ‘Ad once inhabited that area of southern Arabia which is now known as ar-Rub al-Khali. They made considerable progress, but their development pushed them into arrogance and neglectfulness. Then Almighty God made Hud, a member of that community, a prophet, and sent him to them. Hud warned his community of God’s displeasure but, unwilling to be reformed, it received its prophet with rudeness. Ultimately, God’s wrath descended upon it and it received such a severe punishment that its glorious and lush green surroundings turned into a totally arid desert.</p>"
4548,"<p lang=""en"">In ancient Arabia, the deeds of those who denied the prophethood of the Prophet Muhammad and opposed him, counted for nothing. In other words, since they did not prove to be religious on the level of moral awareness, their achievements, performed as a matter of conventional and traditional religiosity, became valueless. The people of ancient Arabia used to consider themselves the community of Abraham and Ishmael. They also had the honour of being the custodians of the Kabah. The customs of prayer, fasting and Hajj in some form or the other were also prevalent among them. The serving of Hajj pilgrims, good treatment of relatives, and hospitality towards guests were also social requirements. Though the ancient Arabs acquitted themselves well on all these scores, their actions were not the outcome of their conscious religiousness. They performed all these deeds simply because it had been the custom to do so for centuries. In order to recognise the prophet of the time, it was necessary for them to have heightened their own awareness. At that time, the force of ancient traditions had not yet built up around the Prophet Muhammad. Therefore, only one who was capable of recognising reality through deep personal perception could have acknowledged him. In this context, when they rejected their contemporary prophet, it was clearly established that their religiousness was based purely on tradition and not on personal realization. And God requires religiousness in spirit not in form devoid of spirit. Those, however, who embraced the faith of the Prophet of their own times, proved that they were capable of being religious at a heightened level of consciousness.</p>"
4551,"<p lang=""en"">Here, disbelievers or rejectors refers to those who did not embrace the Faith despite compelling arguments having been put forward in its favour. Moreover, they unjustifiably waged war against the Prophet Muhammad and thus compelled the Prophet  to take defensive steps. As regards such people, it has been ordained that in case of confrontation with them, they should be fought against and crushed, so that they should not be able to place impediments in the way of the mission of Truth. It has ever been the rule of God that those who rejected their Prophet would be destroyed after the conclusion of arguments. But in case of the last prophet, it was the will of God that, through him and his companions, the age of polytheism should be brought to an end and a new era of history should be brought into existence on the strength of the oneness of God. For this, epoch-making men were needed and their selection could be done only under the most trying circumstances: this purpose was achieved by sending the companions of the Prophet of God into the war waged by his opponents. Paradise is the most familiar and best known concept for a believer. He not only hears about it from the Prophet, but also, by means of his developed inner knowledge (ma‘rifah), gains an intuitive understanding of it. It is still this deep understanding of the unseen, hidden Paradise that inspires and encourages man to seek it, regardless of the sacrifices to be made. Had it not been so, nobody would have sacrificed today’s world in the hopes of entering tomorrow’s Paradise.</p>"
4556,"<p lang=""en"">The One who causes events to occur is God. But He does so through the chain of cause and effect. Such is the case with religion also. It is God’s desire that the force of falsehood should be destroyed and Truth should eternally prevail throughout the world. But in order that this should happen, Almighty God requires certain individuals to serve as the human medium for this Divine Action. This process is termed here as ‘assisting God’. When a group rises to assist God it simultaneously performs another task, i.e. it proves unbelievers to be such. The individuals assisting God with extreme seriousness and sincere well-wishing call the people towards God. Distancing themselves from such behaviour as is opposed to the Truth, they bear testimony to the truth of religion (din). They establish the Truth as such to the ultimate degree. In this way, the process of the conclusion of argument in missionary work is completed; this is required by Almighty God for His judgement in the Hereafter. The upholders of truth become dominant over the upholders of untruth, provided the former do dawah work which is a prerequisite for seeking divine support.</p>"
4558,"<p lang=""en"">The people of Arabia, who had rejected the Prophet of God, were forewarned by him that they should not imagine that they would remain unscathed, simply because they were free to eat and drink at that time. They were completely within the grip of God and the proof of this was that if they persisted in rejecting the truth, they would be destroyed in accordance with the system of God. Things happened exactly according to the prediction. The upholders of Truth became dominant, while the rejectors of Truth were destroyed.</p>"
4560,"<p lang=""en"">Abiding by rational argument (bayyinah) means building one’s life on realistic facts, while following one’s own desires (ahwa’) means deviating from the truth. This is wanting to build one’s own world in God’s world against God’s will. In this present world of trial, both the realists and the self-indulgent apparently have equal opportunities. But in the real world of the Hereafter, only the first group will have a share in the eternal bounties of God, while the second group will be an utter failure and will be forever in disgrace.</p>"
4562,"<p lang=""en"">It is characteristic of a hypocrite when he is in a serious-minded gathering, to seem to be outwardly very serious while his mind is busy with other things. He does not pay any attention to the words spoken by the preacher. When he comes out of the gathering, he asks other knowledgeable persons, ‘What did the venerable gentleman say?’ This is the price they have to pay on account of their desire-worship. They mire themselves in desire-worship and then are overwhelmed by it. Instead of allowing reason to prevail, they follow their own desires. The result is that their sensitivities become blunted and their minds do not remain capable of grasping the finer shades of reality. Unlike them, those who give importance to reality, and who bow down before true arguments, activate their intellect in the process. The inner knowledge and intense realisation of such individuals increase day-by-day. Their faith is never vitiated by their falling into a state of inertia.</p>"
4564,"<p lang=""en"">One who refuses to be on the alert on receipt of advance information about an earthquake, is in fact courting disaster, because every ensuing moment is bringing the earthquake closer to him. Similarly, man does not take warning from the portents of Doomsday. But when Doomsday breaks upon him, he will resort to pious avowals. But such avowals at that stage will be of no use, because only that testament to the truth has value which is made before the curtain rises. After the rising of the curtain, it has no value. Begging God’s pardon is, in fact, an expression of the feeling of one’s humbleness. Firm belief in the horror of Doomsday, in God’s power and the realisation of His being aware of everything, creates a psychological upheaval in man. This is evinced at every moment in the shape of sublime utterances. These take the shape of remembrance of God, prayer and the seeking of God’s pardon.</p>"
4568,"<p lang=""en"">It is characteristic of a hypocrite to talk big. But his words do not follow his actions; he talks of jihad but in times of defensive battle runs away from it. It is the way of true people of faith that they are always ready to hear and obey and, when stringent measures are decided upon, they prove by their actions that they have fulfilled the pledge that they had taken before God as their witness. In order to avoid participation in defensive battle, hypocrites make a pretence of being lovers of peace.  But, in reality, whenever they have the opportunity, they start spreading bad blood, so much so that, completely careless of Muslims who are their relatives, they become the supporters of their enemies. In the eyes of God, such people are accursed. Being such means their thinking power is taken away from them. In spite of having eyes, they will not see, and in spite of having ears, they will hear nothing.</p>"
4573,"<p lang=""en"">The Quran is a book of guidance. But in order to have the benefit of it, it is necessary for the reader to be serious about it. If some improper feeling makes him flippant about it, he can never avail of the counsel offered, even although it has been presented in the best possible manner. If any commandment of religion is issued by which an individual is required to sacrifice his desires and interests, Satan immediately gives him some excuse not to do so, and since the present world is a trial ground for mankind, he has the opportunity to make use of this lame excuse. But this holds only for a very short time. When death strikes, the whole position will be entirely different.</p>"
4575,"<p lang=""en"">The hypocrite Muslims were jealous of their pious brethren in religion? The reason was that they felt that all progress made by Islam benefitted sincere Muslims, and this was very distressing to them. They used to wonder why they should sacrifice their lives and property in a campaign which enhanced the position of others, while conferring no greatness on them. The hypocrites hid these inner feelings in their outward behaviour. But this did not remain concealed from people of understanding. Their artificial tone revealed that their connection with Islam was that of outward show and was not in any sense heartfelt.</p>"
4586,"<p lang=""en"">In the sixth year of the Hijrah, the Prophet Muhammad left Madinah for Makkah along with his companions, so that he could perform the rite of pilgrimage there. He had reached Hudaybiyyah when the pagans of Makkah came forward and barred his way, saying that they would not allow him to enter Makkah. Mutual negotiations followed, as a result of which a peace treaty was drawn up and signed by both sides. This treaty was executed apparently on the unilateral terms and conditions dictated by the polytheists. As a consequence, the companions of the Prophet Muhammad were very disheartened: they considered it a degrading treaty. But on the way back from Hudaybiyyah, this verse was revealed, ‘We have granted you a clear victory.’ The reason for this was that according to this Treaty it was agreed that for ten years there would be no war between the Muslims and polytheists. The end of fighting was in fact synonymous to the opening of the door of dawah. After the Hijrah (migration to Madinah), due to incessant fighting, dawah activity had stopped. Now the truce had created an open atmosphere in which there could be a free exchange of thought between the opponents. In this way, this treaty changed the sphere of combat. Formerly, the competition between the two sides had been held on the battlefield where the Muslims’ antagonists had the upper hand. Now rivalry shifted to the field of intellect and in this, the theory of the one God clearly triumphed over polytheism. Here now was the ‘straight path’, i.e. the way which made the victory of the flag-bearers of monotheism an absolute certainty.</p>"
4590,"<p lang=""en"">Here tranquillity (sakinah) means not becoming irritated despite provocation. At Hudaybiyyah the opponents of Islam tried to goad Muslims in different ways into taking such action as would provide them with sufficient justification for aggression. But the Muslims for their part tolerated every attempt at provocation. Right to the end, they were firm on the policy of overlooking and ignoring such attempts. Had God desired it, He could have subdued the forces of falsehood by means of His direct power and granted dominance to the Truth. Then, why is it that God created Hudaybiyyah Treaty-like conditions and made the Faithful undertake this journey? The purpose was to enhance the Faith by testing the Faithful. If a man curbs his urge to take revenge and enters into a treaty with an arrogant people simply because that is required by the task of disseminating the Truth, he does so by a conscientious decision. In so doing he makes his mind rule his heart. In this way, he increases his Faith-consciousness. He makes himself the recipient of such divine emotions as cannot be achieved in any other way. The advantage of this is that the people of Paradise and the people of Hell are separated in the process.</p>"
4593,"<p lang=""en"">The real work of the Prophet is to be an exponent of the truth (‘shaahid’, as translated by Shah Waliullah). He should clearly show who will be entitled to God’s Grace and who will deserve punishment from God in the eternal life after death. The rising of such a ‘shaahid’ or witness of Truth poses the greatest trial for his addressees. They have to hear God’s voice in the voice of a human being. They have to see a representative of God in the shape of  human being. While giving their hand into the hands of a man, they have to think that they are giving their hand into the hands of God. For those who prove to have this superior insight, God has great rewards in store, but to those who fail in this test, God will mete out the most severe punishment.</p>"
4596,"<p lang=""en"">The Prophet Muhammad had a dream in Madinah that he was undertaking a journey to Makkah for the purpose of performing ‘umrah. In accordance with this, he left for Makkah along with his companions. But at that time, the conditions were very adverse. There was a great fear that there would be a clash with the Quraysh and that the Muslims would be killed in large numbers. As they approached Makkah, the Quraysh did indeed start pelting the Muslim group with stones and attempted to provoke them in different ways, so that they would become overwrought and start fighting, and the Quraysh would thus have an excuse to do battle with them. But the unilateral tolerance shown and the overlooking of these acts on the part of the Muslims deprived the Quraysh of the occasion to fight them. Many weak Muslims belonging to the areas surrounding Madinah did not join the pilgrims on their journey due to the fears mentioned above. When the Prophet had safely returned, these people came to him to profess their loyalty and started asking his pardon. But they were not pardoned, because their excuse was lame and false. Before God, a proper reason is acceptable at all times, while a false pretext is inevitably rejected outright. They had no real excuse for their non-participation in the journey along with God’s Prophet, except for their own feelings of uncertainty. They thought that they were protecting their interests by refusing to go on such a dangerous journey. They did not know that God is the Lord of all benefits and all harm. If God does not protect an individual, no protective armour can save him. Destruction will be the lot of such people in this world as well as in the Hereafter.</p>"
4598,"<p lang=""en"">Before the Hudaybiyyah Treaty the Jews were very open in their hostility for the Muslims, because earlier they had had the full cooperation of Quraysh in this regard. The ‘no-war’ pact with the Quraysh at Hudaybiyyah cut off the Jews from the Quraysh and thereafter they were left on their own. For this reason, the morale of the Jews of Khybar, Tema, Fidak, etc. was lowered. So, three months after the signing of the treaty, when the Prophet besieged Khybar, the Jews of that place surrendered their arms without fighting and the Muslims acquired large amounts of booty on that occasion. People of weak faith who did not accompany the Prophet on his Hudaybiyyah journey, considering it risky, now wanted to take part in the campaign against the Jews and thus have a share in the spoils, but they were prohibited from doing so. It is the rule of God that it is the one who takes risks who should receive the benefit. If a man wants to achieve something without taking a risk,  he wants, in fact, to change Divine Law. But it is not possible for anybody in this world to change God’s Law.</p>"
4600,"<p lang=""en"">Those who had shown weakness on the occasion of Hudaybiyah were deprived of the reward resulting therefrom, but still the door was not closed to them, because the campaign to promote Monotheism was to face many difficult situations. They were told that if they proved that they were imbued with the spirit of sacrifice on future occasions, they would once again be entitled to the Grace of God. A test of this kind decides whether a man is a believer or a hypocrite. Only those who have some real difficulty are exempt from it. God pardons an error forced on a person because of circumstances which are beyond his control. But any other kind of shortcoming is not pardonable in the eyes of God.</p>"
4601,"<p lang=""en"">During the Hudaybiyyah journey, on one occasion, a rumour started circulating that the Quraysh had killed ‘Uthman, who had gone to them as an envoy of the Prophet. This was an aggressive step. So, the Prophet sat under an acacia tree and took a pledge from the fourteen hundred companions that they would lay down their lives, but would not show their backs to the enemy. In the history of Islam, this pledge is known as the Pledge of Ridhwan. The place at which this pledge was taken was two hundred and fifty miles from Madinah and only twelve miles from Makkah, i.e. the Muslims were far away from the centre of their activities, while the Quraysh were very near home. The Muslims had set forth with the intention of performing the minor pilgrimage (‘umrah) as such they had only the basic equipments with them, while the Quraysh were well equipped for warfare. In such critical circumstances, it was the people’s emotions of sincerity which prompted them to support the Prophet, in the absence of any external pressure.</p>"
4602,"<p lang=""en"">This refers to the unhappiness and uneasiness which had been created in the hearts of the companions over the outwardly one-sided Hudaybiyyah Treaty. However, they accepted this commandment of God with patience and in peace of mind. Within a few months, the benefits of this treaty, started becoming apparent. This treaty separated the Quraysh from their nexus with the Jews and in this way it became easy to subdue the latter. With the end of war-like conditions, the propagation of Islam increased manifold, so much so that the Quraysh themselves were subdued through the peaceful dawah process, for no ground was to be gained by fighting against them.</p>"
4607,"<p lang=""en"">It was the law of God that when the Prophet’s initial addressees refused to answer his call, He destroyed them. On the occasion of Hudaybiyyah the Quraysh’s refusal had finally been made known. Under these circumstances, had things reached the stage of battle, the angels of God would have come down to strengthen the Muslims so that they might defeat their enemies. But, with regard to the polytheists, it was God’s intention that they should not be destroyed so that their extraordinary human talents could be utilized for the purposes of Islam. Therefore, Almighty God guided his Prophet towards the No-War Pact.</p>"
4608,"<p lang=""en"">The chieftains of the Quraysh had made themselves liable to be punished and engaged in battle. But in view of a greater and more important consideration, they were not fought against and instead of that a truce was reached with them. At that time there were among the Quraysh people who had in their heart of hearts given up polytheism and had faith in the oneness of God, or there were people who, because of their piety and righteousness, were likely to embrace Islam as soon as conditions normalised. If Almighty God did not cause a battle to be fought between the two sides, it was so that the aforesaid people might become believers and play their Islamic role in the world and receive God’s rewards in the Hereafter. In the eyes of God, the importance of dawah work is greater than any other consideration.</p>"
4613,"<p lang=""en"">To hold one’s opinion superior to that of the Prophet is forbidden. During the life of the Prophet Muhammad, this attitude on the part of an addressee took the shape of indulgence in verbosity at his meetings, the object being to excel the Prophet’s discourse. Subsequently, this meant the forming of opinions in disregard of the guiding principles laid down by God and His Prophet. This sort of lapse occurs because man forgets that God is keeping a watch over him. If he came to know that his utterances reached God before they reached other human beings, he would prefer to remain silent rather than talk.</p>"
4617,"<p lang=""en"">The Bedouin tribes from the areas surrounding Madinah were not mature in understanding. When they used to come to the meetings of the Prophet Muhammad, they did not address him as ‘O Prophet of God’, but rather as ‘O Muhammad.’ Their manner of speech was not modest or humble, but overbearing. Such behaviour was prohibited. A Prophet is God’s representative in this world. Rudeness to him of this nature amounts to rude behaviour towards God, which renders a man absolutely worthless. After the demise of the Prophet Muhammad, the guidance brought by him stands in his place. Now this divine guidance necessitates obedience just as obedience to the Prophet personally was required during his lifetime. Fear of God makes a man serious. If fear of God really enters a man’s heart, he will come to know automatically, as a matter of instinct, all those realities of which others remain unaware in spite of being informed of them.</p>"
4620,"<p lang=""en"">If anyone provides information about another which takes the form of allegations against the latter, ready acceptance of this news on simply hearing it is absolutely against the precautions imposed by the Faith. It is essential on the part of the hearer of the news to make the necessary investigation about it, and whatever opinion he forms should be after impartial inquiry and not before. It frequently happens that when information of this kind is received, there are immediate suggestions of taking punitive action. This is a case of gross irresponsibility. Nobody should form any opinion about such news before investigation; nor should others suggest direct action without a thorough probe. Those who tread the path of righteousness and guidance develop an entirely different temperament from those who do not. They are averse to levelling allegations against others. They prefer to remain silent rather than talk about a supposed misdemeanour which is as yet uninvestigated. Being of such a nature is an indication of their having been blessed with a share in God’s Graces. The Faith that has really permeated their lives now is being acknowledged in verbal form.</p>"
4622,"<p lang=""en"">How should Muslims live and behave with each other? The short answer to this question is that they should live with each other as brothers. A religious relationship is in no way less important than a blood relationship. If two Muslims quarrel with each other, other Muslims should never add fuel to the fire. On the contrary, under the influence of brotherly feelings, they should make every effort to bring about a compromise between the two. If two Muslims quarrel with each other, one alternative is for other Muslims to adopt a neutral posture. If they do intervene, or their family or group cause them to take the side of their ‘own’ people and fight against the other ‘alien’ people, either course is contrary to Islamic principles. The right Islamic way is to investigate the real issue, and the one who is right should be supported and the one in the wrong should be compelled to accept a just solution to the problem. One who fears God can never relish the sight of people fighting with each other. In fact, he will be extremely uneasy at such a sight, and his true nature will compel him to make efforts to improve relations between the two parties. These are the people whose faith in God causes the opening of the door to God’s graces.</p>"
4623,"<p lang=""en"">From birth, there is hidden in every man an instinct to be ‘great’. That is why, if a man finds some weakness in another man, he makes a point of highlighting it, so that in this way he may prove himself to be great and the other small. He ridicules the other person, finds fault with him and calls him by insulting nicknames, in order to satisfy his instinct for self-aggrandisement. But the criterion of goodness or badness is not that which an individual himself decides upon. One is really good who is good in the eyes of God and one is bad if he is adjudged bad in the eyes of God. If a man really develops these feelings in himself, he will lose the desire to be known as ‘great’. Ridiculing others, finding fault with others, giving nicknames to others will all become meaningless to him, because he will come to know that a man’s true status and position are actually going to be determined by God. He will then ponder over the fact that if he considers anyone as small in this world and if later, in the real world of the Hereafter, he (the latter) is treated as worthy of respect, his way of thinking will prove to be absolutely meaningless.</p>"
4624,"<p lang=""en"">If a man harbours suspicion against another, everything about the latter appears wrong to him, for his mind starts drifting in negative and wrong directions. He starts searching for his shortcomings rather than his good points. It becomes his favourite ploy to describe his weaknesses and then to denigrate him. The root of many social evils is unfounded suspicion. It is therefore necessary for man to be alert to this. He should not allow such suspicion to enter his mind. If you are suspicious of someone, you can always meet him and talk frankly to him. But, it would be highly unethical to speak ill of a person, if he was not there to defend himself. An individual may occasionally make such mistakes. But, if he is God-fearing, he will not persist in doing so. His fear of God will warn him about his mistake and consequently he will give up his wrong approach and seek God’s pardon.</p>"
4625,"<p lang=""en"">Human beings differ from each other in many ways, notably in terms of race and place of origin—some are black, some are white, some are from the rain forests, some are from the tundra. But all these differences are for the purpose of identification—not for the making of distinctions. Indeed, many evils have stemmed from these differences being used to discriminate between one person and another, between one community and another, between one nation and another. Humanity has been eternally torn asunder by such prejudice. Human beings, in view of their origin, are all one. Among them, if at all there is any basis for distinction, it is as to who is fearful of God and who is not. Even this is known only to God and not to any human being.</p>"
4627,"<p lang=""en"">There were many small tribes around the Madinah township. After the immigration of the Prophet to Madinah, these people embraced Islam. But their embracing of Islam was not the result of any deep mental revolution. In the eyes of God, the person who genuinely adopts the faith of Islam is one who discovers Islam as a reality and enshrines it in the depths of his heart. Those who accept the Faith of God in this manner acquire eternal conviction. Their steadfastness is such they are ready to make any sacrifice. One may perform some righteous deed then think it necessary to announce the fact, but such announcement actually has a nullifying effect. A truly righteous deed is one which is done purely for the sake of God. As God Himself knows everything, where is the necessity to advertise it?</p>"
4630,"<p lang=""en"">If anyone embraces Islam or some Islamic task is accomplished through him, he should realize that this has come about with the help of God. Faith and good deeds all depend on God’s directive guidance. So, whenever somebody is in a position to do something good, he should thank God for it. If, instead of so doing, the individual attempts to make his co-religionists feel obliged to him for what he has done, this would amount to his having acted not out of concern for God, but in order to figure well in the eyes of his fellow-men. God is directly aware of everything. One who performs any task for the sake of God, should firmly believe that God sees his work, and that there is no need to show it to Him.</p>"
